event,tweet_id,node_id,tweet,attendance_label
anthrocon,1040710598307328001,790,At Anthrocon ! Come say hey!: http:// youtu.be/jBMSNi6dTlc?a via YouTube,1
anthrocon,1035552506288504832,1032,Attended my first anthrocon convention and Im having a blast! pic.twitter.com/9kw9ba6J2q,1
anthrocon,1016050713410129926,1032,Attention! Attention! 30 minutes until FLOOR WARS in the DLCC Spirit of Pittsburgh Ballroom.,1
anthrocon,1015261666588725248,1032,Awesome!,1
anthrocon,1015228614823030784,790,Because so many furries are showering at Anthrocon ? Or did you mean air conditioner?,1
anthrocon,1036044904516997120,790,Big Jib beat chest! *Pound pound*,1
anthrocon,1015410640243056641,1032,Boobs and a dick. Anthrocon,1
anthrocon,1015118836499210240,790,Bracing myself for five to six hours of driving on the Pennsylvania Turnpike tomorrow. Can't wait to get to AnthroCon !,1
anthrocon,1065979384677494785,1032,Can you change me into a mouse or bunny????,1
anthrocon,1016120367381975040,281,Checked in for Anthrocon . Was able to switch to two queen beds at the Courtyard. C: pic.twitter.com/CaFotyCfaD,1
anthrocon,1047913110030442496,790,Cheetah dragon is now at anthrocon with cougar ^^,1
anthrocon,1046735391204790273,790,Choose my name for Anthrocon,1
anthrocon,1066772331169759237,790,Come find me at Anthrocon pic.twitter.com/VHuYrwCqEo,1
anthrocon,1014576087559532548,1032,COMMENCE THE SECOND SIEGE! THE ENEMY WILL NEVER EXPECT US! itsgerce Anthrocon Anthrocon18 pic.twitter.com/VC2Mnl5DJy,1
anthrocon,1015703285796429824,1032,"Conclusion from attending Anthrocon : if it exists, there is a furry version of it. Rule Thirty-Fur, if you will. Anthrocon",1
anthrocon,1056223771894386693,1032,"Confurence vs. Confurence East. Albany Anthrocon (ha!) vs. Confurence. It was much smaller and more petty/goofy then, which meant of course it was SERIOUS BUSINESS.",1
anthrocon,1015304409889329158,1032,cool.,1
anthrocon,1047550721430867969,790,Crime drop cuz of all the active K9 units.,1
anthrocon,1014885992753500160,1032,cuddle team leader ringedtailart coming to wreck your SHOP anthrocon pic.twitter.com/woO4y4OSdc,1
anthrocon,1031384661572968448,379,Did you lose a paw at the drury? It’s at the front desk. Purple cat paw Anthrocon ac2018,1
anthrocon,1049770685567066112,379,Dj firr killing AC dances. Firr anthrocon AnthroconDances,1
anthrocon,1015619057079312384,1032,Does anyone know when the furry event at cruzebar on Smallman Street is going down? DirtyPaw Anthrocon2018 AC2018 Anthrocon,1
anthrocon,1067134751608381445,790,"Doktor Husky Galaxy, that's a game I would buy",1
anthrocon,1015040479480680448,851,Driving in fursuit,1
anthrocon,1015294642936479749,1032,Drox! You! Stole! My! Response!,1
anthrocon,1050232283498782721,1032,False fire alarms at the Westin. Someone smoked in an elevator. Kage not happy. Elevators were locked down and I forgot my camera walking down from the 21st floor. anthrocon,1
anthrocon,1039306375598362626,790,Finally arrived at anthrocon first fursuit of the evening. pic.twitter.com/oF5kzr5n24,1
anthrocon,1042386668991459329,790,Finally getting some foodstuffs in pittsburgh on the eve of anthrocon CondadoTacos CondadosTacos pic.twitter.com/dzcODeV30k,1
anthrocon,1057606950010142720,790,"Finally made it to Anthrocon !!!! It's so wired sick I've only seen this place in youtube videos, never thought I would ever get to go! Found my buddy SmokeFox101 pic.twitter.com/t8WCYqJgaL",1
anthrocon,1014334493715517440,1032,"First you hear a flutter, then you hear a scutter, and that’s when you know the batbunnies have landed at Anthrocon pic.twitter.com/ELsj2bwrl0",1
anthrocon,1026697603835219968,1032,Floor Wars anthrocon was CRAZY INSANE!!! Shout out to everyone who competed! You were all amazing! So glad to see it in person!,1
anthrocon,1015368882494869506,1032,For steppies pic.twitter.com/gG04e3kNuX,1
anthrocon,1014993374854746112,1032,Furry convention! anthrocon2018 anthrocon Pittsburgh pic.twitter.com/Hazp7898t9,1
anthrocon,1018337896078557184,790,Furry-watching at lunch Anthrocon vicariouslyfurry propstopeopleinfurinJuly,1
anthrocon,1033417572501340164,790,Fuzzy backpack Anthrocon pic.twitter.com/B1dpYePnt7,1
anthrocon,1030470060165529601,1032,"Goddammit, who did it?! firealarm anthrocon",1
anthrocon,1067587715095506944,790,"Godzilla, King Kong and monster from the Black Lagoon",1
anthrocon,1065594607923331072,790,"Godzilla, King Kong and Swamp Thing",1
anthrocon,1033508175486574592,790,"Godzilla, kingkong and swamp monster?",1
anthrocon,1015710822352465920,1032,Gonna conduct an “impromptu” photo shoot at the Anthrocon waterfront tonight at 10pm. Subject: Drevin_Drgnwuff Example: pic.twitter.com/9DTrcShM81,1
anthrocon,1056519806655127552,790,Good sentiment and dead Kennedy's reference.. Wow!,1
anthrocon,1014692642398130177,1032,Guess who i found WanderersWorks at Anthrocon pic.twitter.com/b1mNGe8yuN,1
anthrocon,1014591839180115968,276,haha jeez no problem. We wear badges with our twitter accs pic.twitter.com/fClYXJ5VjK,1
anthrocon,1016049446956781568,1032,He lost his paw again.... wait was this the same Con? But still keep looking everyone at Anthrocon https:// twitter.com/otterbooty/sta tus/1015665667490615298,1
anthrocon,1016141490647597056,1032,Headachecon 2018. psywolfy Anthrocon,1
anthrocon,1028706550217625603,790,Hell yeah!,1
anthrocon,1051989928563879937,790,Hello Anthrocon !,1
anthrocon,1019394703748411392,1032,Hello from anthrocon to all my followers! My stream will resume Monday night! pic.twitter.com/xCF0zo87Oa,1
anthrocon,1015609814242742272,1032,"Hey ACProgramming / AsheValisca , do you have the list of folks performing on Anthrocon Tonight this year?",1
anthrocon,1031152653152280576,790,Hey anyone at anthrocon could tell me how bad the reg line is? Trying to figure out stuff.,1
anthrocon,1061698917967056898,790,Hey guys. I'm not at anthrocon ! But I'm planning on going next year!!!,1
anthrocon,1029793689579737089,790,Hey no problem!,1
anthrocon,1034595369940930561,790,Hey there! Let me look into it and see what we can do.,1
anthrocon,1015362353427288070,1032,Hey who wanna hang? Anthrocon AC2018,1
anthrocon,1057634544734466048,1032,Hi anthrocon pic.twitter.com/nqjBZugL4q,1
anthrocon,1059595669973938176,379,"Hi, my daughter uwu",1
anthrocon,1054707878479708161,790,HOLY HUFFEN HECK IM STARTING TO GET JEALOUS OF NOT BEING ABLE TO GO TO ANTHROCON AAAAAAAA TO MAKE IT WORSE MY PARENTS ONLY GO SOMEWHERE WHATS AVALIBLE,1
anthrocon,1016717393031319552,281,How to find me at anthrocon AC2018 pic.twitter.com/XbxZRzQXci,1
anthrocon,1015651695001526272,1032,https:// twitter.com/Katbox_Comics/ status/1004462922574131201?s=19 Twokinds booth is in this cluster!,1
anthrocon,1016066000918401025,1032,I added a video to a YouTube playlist http:// youtu.be/8abmrd4a0c0?a Anthrocon Fursuit Parade,1
anthrocon,1051627547891519490,790,"I don't know why I searched for this. (Actually I do know why, I'm bored) and found a con video from Albany Anthrocon 1998. So many things to make you cringe. I still remember it. https://www. youtube.com/watch?v=3RPOfS YSna8",1
anthrocon,1017927720720850944,1032,I hate his new fursuit,1
anthrocon,1035954323421908992,790,I have arrived at Anthrocon !,1
anthrocon,1040665310658011136,790,I need this ribbon for my badge. I neeeeed it. Other macro furs too need it. JhuskyDuh anthrocon MacroMonday macrofurs pic.twitter.com/g6iZxfSUCA,1
anthrocon,1015320787652435970,1032,I said I was not gonna get anything nsfw at Anthrocon ...I failed.,1
anthrocon,1016020377724686336,1032,I saw that in the parade room. :p,1
anthrocon,1016123620547088385,1032,"I saw the most disgusting thing today outside of the Anthrocon . It was two men, in defiance of God both wearing Skullcandy backpacks.",1
anthrocon,1016734723358543872,281,I thought this Anthrocon thing was a big event but I've only seen three and a half Furbies so far. Is reg open yet? Anyone wanna meet up in the gaming room for some Skate 4 VR?,1
anthrocon,1058373928916316160,1032,I was at the waterfront and got a citation for SQUAWKING. RUDE! SQUAWK! Anthrocon pic.twitter.com/sKIpgKHbLv,1
anthrocon,1014530243229601795,1032,I was looking forward to meeting friends but I guess Fuck me right? I don't think I will want to even consider Anthrocon for a few years...,1
anthrocon,1062876675321552897,790,"I was really worried I'd go to Anthrocon and not socialize with anyone because I'm awkward, anxious and alone. But two furries sat directly in front of me on the train and we've been chatting, so we're off to a good start!",1
anthrocon,1016066981445787648,1032,I wasn't aware they were gonna stop selling them today. There no chance i can get some tomorrow morning is there??,1
anthrocon,1050763791888207873,1032,I’m hearing that some elevators were broken at anthrocon ? That sucks,1
anthrocon,1053801927031615488,790,I’m not the only one!!! Yay!,1
anthrocon,1015015969545244672,1032,If i go I'll be one of em to break it.,1
anthrocon,1064235620606857216,790,"If it was a dead kennedys reference that would be dope, I just think it was convenient",1
anthrocon,1026260368694423553,790,"If you see my parents at Anthrocon , say hi! pic.twitter.com/W44Z5kgI2z",1
anthrocon,1015658702861492224,1032,"I'll also take photos of anyone who wants it, fursuit or not anthrocon",1
anthrocon,1014923529366753280,379,Ill be hanging out at the zoo! It's my first convention... come say hi! anthrocon18 anthrocon pic.twitter.com/IgTLdskthQ,1
anthrocon,1067044144487587840,790,I'M AT ANTHROCON !!!!!!!,1
anthrocon,1015596887368400897,790,"I'm at Anthrocon 2018 in Pittsburgh, PA https://www. swarmapp.com/c/lEIsQ8k4O0X",1
anthrocon,1019183278622937088,409,I'm back at the hotel for more anthrocon2018 shenanigans! But where's everyone?! AC2018 anthrocon pic.twitter.com/kaQkbQWpqY,1
anthrocon,1061789500337209345,790,"I'm here! Sadly, my badge isn't bimary though",1
anthrocon,1015996526605238277,1032,I'm over what happen. Just wanted to get the issue to you. That's all,1
anthrocon,1067406540590731264,790,In the car on the way to Anthrocon !!! pic.twitter.com/bRlOoIaBSp,1
anthrocon,1015230139570032640,790,Is anyone coming to the Sheraton tonight ?,1
anthrocon,1015412098220875778,1032,is anyone talking about me at anthrocon,1
anthrocon,1014672651032387585,1032,It was SO much fun!,1
anthrocon,1015974018858602497,1032,"It’s Anthrocon , everybody cries at Anthrocon",1
anthrocon,1015339845709856768,1032,It’s me!!!!,1
anthrocon,1014855264707731456,790,It'll happen one day! Just need to make small steps toward it until you're more comfortable.,1
anthrocon,1015235244700635136,1032,It's the mascot tryouts for the next World Cup,1
anthrocon,1015656911730102274,1032,It's there to ward off bad spirits.,1
anthrocon,1033689377401135104,790,"JibZilla, Jib Kong, and Jib from the Black Lagoon! :3",1
anthrocon,1036679045981908994,790,JULY 5 TO 8---PGH--- ANTHROCON ---FURRIES FESTIVAL-D.L. CONVENTION CENTER. https://www. anthrocon.org /,1
anthrocon,1015649251299397634,1032,"Kaiju Big Battel is happening tonight. Anthrocon is ALSO happening tonight. This is gonna be a really weird time, isn't it?",1
anthrocon,1043926817751601154,790,Killer akuma beads,1
anthrocon,1041118312875347974,790,Landed in PIT. Now to wind my way to Anthrocon .,1
anthrocon,1015595434331516928,790,Leaving for anthrocon pic.twitter.com/97loRfkFgq,1
anthrocon,1015781286915567616,1032,Leaving the con,1
anthrocon,1059888573258915840,1032,Let's kill da ho!,1
anthrocon,1015615071744151552,1032,Living the high life in Pittsburgh today. Having beer at hofbräuhaus during anthrocon ! pic.twitter.com/FsiiQS0BAZ,1
anthrocon,1015594238422278145,790,lolPhi-paw,1
anthrocon,1015264557357584384,1032,LOOK MOM NO HANDS! VixNdwnq Anthrocon Anthrocon18 pic.twitter.com/Hs9jomyHml,1
anthrocon,1037494476653178880,790,Looking at all these Anthrocon posts and then realizing its only Thursday and theres going to be much much more as the weekend rolls around. pic.twitter.com/WwD8e1qskF,1
anthrocon,1015238199927627781,790,Maybe I'll get to see this in 2019.,1
anthrocon,1035320117377290240,790,Mind taking this to DMs?,1
anthrocon,1040212351528644608,790,Mini-Koot grabs a photo with the backdrop of Pittsburgh and the Westin. Anthrocon AC2018 pic.twitter.com/sx6I9JY8mW,1
anthrocon,1014921728953372674,1032,My baby furry photo shoot Anthrocon2018 Anthrocon anthrocon pic.twitter.com/n82R6sCcKF,1
anthrocon,1016011625969614848,1032,My love stopped talking to me because of Anthrocon . Today I'm depressed :(,1
anthrocon,1014979525317419008,1032,My view all day at the PocketSushi booth. (table D15!) Anthrocon pic.twitter.com/3u1Qxrkopc,1
anthrocon,1015360745897451523,1032,Nananananananananana....BATBUNS Anthrocon ! :CreativeContinuity pic.twitter.com/JjocbWvGRq,1
anthrocon,1047126236676464640,851,Never trust a dragon with a camera! AC2018 Anthrocon2018 Anthrocon pic.twitter.com/59J6cdkRZq,1
anthrocon,1015571165383806976,1032,No it’s not Walmart!,1
anthrocon,1016087104605089798,1032,No! Bous! BucksNotBucks,1
anthrocon,1014906234791776262,1032,Not a professional dealer or anything but we do have a friend with a hot glue gun who probably wouldnt mind helping,1
anthrocon,1056610387595026432,790,Not going to anthrocon this year but I am going to anthrocum,1
anthrocon,1019294203891929088,409,"Not this time! I need a vacation con, since I missed Anthrocon !",1
anthrocon,1015246454217236481,1032,"Not you, the three identical white ones.",1
anthrocon,1015288059015950336,1032,O_o you're at Anthrocon ?,1
anthrocon,1014616290504462337,1032,Oh 2 more from anthrocon today in the Dealers Den! pic.twitter.com/HIJJyx2X7S,1
anthrocon,1034051779988779008,790,"Oh I know! Kim Jung Un, Donald Trump, and then Justin Trudeau",1
anthrocon,1050180314751004672,1032,Oh no! You might get a chance tomorrow o:,1
anthrocon,1015220145806102528,1032,Oh. Yeah. How to find my drunk ass at anthrocon ac2018 anthrocon2018 pic.twitter.com/546gC0w8yD,1
anthrocon,1015247606140809216,1032,Okay!,1
anthrocon,1052533545007292417,790,On our way to anthrocon ! pic.twitter.com/171bxpHfHL,1
anthrocon,1016066674775162882,1032,"One of the anthrocon directors just temporarily pressed me into service controlling access to a door, so I guess I'm back to being con staff now after a 5 year break?",1
anthrocon,1015987062045138944,1032,Our crews during the anthrocon parade DowntownPitt this morning! Public Works is always involved in any CityPGH parade or event. pic.twitter.com/alYoPi86H0,1
anthrocon,1027528789599969283,790,pic.twitter.com/ehEaG1cvhv,1
anthrocon,1019122495423737856,808,pic.twitter.com/nDANYU4eZK,1
anthrocon,1060262844892094464,1032,pic.twitter.com/UfrX14xcHq,1
anthrocon,1015324785683980288,1032,pic.twitter.com/YDnae22WIO,1
anthrocon,1040755923977990145,790,pic.twitter.com/ZVsgtEB7X6,1
anthrocon,1015987161718501376,1032,Pittsburgh anthrocon ! https:// twitter.com/arluzawolf/sta tus/1015727503103660032,1
anthrocon,1036769685902176256,790,Pittsburgh bridges and the dlcc. Anthrocon pic.twitter.com/LT0sY3jhRL,1
anthrocon,1046463530579439618,790,Planning on hitting up the Open Tabletop Gaming thing at Anthrocon tonight! Gonna bring Betrayal at House on the Hill!,1
anthrocon,1014892258745823232,790,Pretty sunset! Scary storm! Anthrocon pic.twitter.com/oMGicf65fd,1
anthrocon,1062786092427079681,790,Reminder! Official Onefurallstudio photoshoot for anthrocon will be on friday the 6th at 5pm. Meet up at 4.45pm in the fursuit lounge. Photographer will be AbrahmLion,1
anthrocon,1050182750270046209,1032,Sadly I had already left for home a few hours ago :( maybe next year?,1
anthrocon,1014528252164091909,1032,shoulda come to Anthrocon,1
anthrocon,1016482054983311360,313,So apparently KaijuBigBattel is in town here for Anthrocon . I might have to attend in suit... 8pm on Saturday at the Byham Theater downtown... pic.twitter.com/fJhAxbV5Ap,1
anthrocon,1015252014371082241,790,So in the past two and a half days I’ve only gotten 6 hours of sleep because of work and anthrocon and I won’t get any sleep until Thursday night so I might die,1
anthrocon,1016156734929494018,1032,So the past week has been my worst vacation. I suffered for two days with my allergies just my boyfriend parents could get to know me and go to anthrocon . Now we are here together he just leaves me. He just doesn't care about me.,1
anthrocon,1064688640566145025,790,"So, I wander onto the roof of anthrocon and happen to find KerotheWolf tallfuzzball Marks_Barks Kiwi_Foxx BeagleInRed and so many more",1
anthrocon,1020843492610801670,1032,some ambient roll AC AC18 AC2018 Anthrocon Anthrocon18 Anthrocon2018 Pittsburgh https:// ift.tt/2lZBG2B pic.twitter.com/XxMOa300Ac,1
anthrocon,1014658664924372993,1032,Some of them bowl for real,1
anthrocon,1048227072613777408,1032,Someone was smoking on one of the upper floors apparently,1
anthrocon,1015661018159222789,1032,Space agencies report multiple satellites knocked out of orbits by gigagiants using selfie sticks over Anthrocon .,1
anthrocon,1032239814987403264,790,SQUIRREL! Anthrocon Fursuit ScooterSquirrel pic.twitter.com/d7JJh7PFDZ,1
anthrocon,1050239009757294593,1032,"Swimming in a 90 degree pool in SoCal at night, with the music supplied by the Anthrocon dance live feed. Anthrocon2018 pic.twitter.com/KGobLwLVKw",1
anthrocon,1039578196784672769,790,Taking a shower after my sweaty hike so as not to be that guy. Anthrocon,1
anthrocon,1015959984159559680,1032,That's gotta be some cockroach,1
anthrocon,1015276743534530561,1032,That's me~! :3,1
anthrocon,1015603953353052161,1032,The Arbys near Anthrocon actually ran out of roast beef. How... how is that even thing lol?,1
anthrocon,1015453465391267840,1032,The last fursuiter~ anthrocon pic.twitter.com/aaE6B43LmZ,1
anthrocon,1014692010744311808,1032,The only place I haven't looked yet,1
anthrocon,1027257007764590592,790,The parade's at 2 PM on Saturday.,1
anthrocon,1015342919694323712,1032,"There's no time, just get her her shirt!!",1
anthrocon,1015324787181277188,1032,They are not meant to be collected. They are supposed to be just a pass to get in. They shouldn't be resold anyway as they have a custom name on them.,1
anthrocon,1049362659571912706,790,Think we should have brought more suits....? ScooterSquirrel Anthrocon pic.twitter.com/I5aKEvhBzX,1
anthrocon,1015290078850150401,1032,This creature,1
anthrocon,1015979858424487936,1032,This fox at Anthrocon is not a real cop! pic.twitter.com/QAsHNMywoT,1
anthrocon,1014876656039813122,1032,This is Foxy fursona,1
anthrocon,1015752387259260928,276,This is happening at Anthrocon right now whether people know it or not. https:// twitter.com/stephenking/st atus/1014466448083898368,1
anthrocon,1014857974693748737,790,This was outside of my hotel window.... Anthrocon pic.twitter.com/U5fn7momlW,1
anthrocon,1043271952906027014,1032,This. Because the whole Anthrocon team doesn’t need your dickhead move https:// twitter.com/ronnienoodles/ status/1015807171035058176,1
anthrocon,1015275507858968582,1032,Thug life. It's the only life I know. Pocket_Dutch_AD furries furry furryfandom Anthrocon AC2018 AnthroCon2018 https:// twitter.com/Pocket_Dutch_A D/status/1015693957056122880,1
anthrocon,1015401290627723264,1032,"tort, tort, Boozy.",1
anthrocon,1015045233975885826,1032,"Tried to give blood as part of the Anthrocon blood drive today. Got rejected because the FDA has designated most English people as a mad cow disease risk. Can’t even be annoyed at that, it’s too funny :D",1
anthrocon,1045104604323745792,790,"Two hours from Anthrocon . Planned to get there sooner, but I had furry work to finish! But we're on our way!!! :D",1
anthrocon,1015305695342792704,1032,u doin rad!!!,1
anthrocon,1016350039067824128,1032,us: *at floor wars at anthrocon * people behind us: are they gonna wrestle?,1
anthrocon,1048003719399395333,790,WAH! Everyone is getting there before me!,1
anthrocon,1060158789922537473,790,wait is there anyone thats gonna be at Anthrocon who knows riichi mahjong???? should i bring my set...,1
anthrocon,1038080217322061825,1032,Wait you are at Anthrocon ?,1
anthrocon,1015248139450712064,1032,Watch the Anthrocon 2018 furries parade http:// bit.ly/2KVbKTS,1
anthrocon,1057244541428908032,790,We all said the same thing when we saw that too lol!,1
anthrocon,1059994061128548352,1032,we dancin' tonight anthrocon pic.twitter.com/L2AbP6mbk1,1
anthrocon,1015597451670155269,790,"We have Gravitar, too. :)",1
anthrocon,1015252863092707329,1032,"We have repair kits available at our dealer table! (M00N/M1/N1) They include a sewing kit, hot glue gun and glue sticks, e6000, fursuit spray, and a slicker brush.",1
anthrocon,1015251636984393728,790,We just left for anthrocon see you cats and critters at 7:37 according to Waze,1
anthrocon,1016009530000494592,1032,We out here anthrocon AC2018 pic.twitter.com/3v7NB8hIpo,1
anthrocon,1015231813445472256,790,What a bunch of TROUBLEMAKERS. XP,1
anthrocon,1014998213445681152,1032,What stop did this occur at? We'll call the company.,1
anthrocon,1015296873555521537,1032,"When we get to 20, tell me... I'm gonna throw up!",1
anthrocon,1015371489250562048,1032,When will Mark Zuckerberg pay for me to go to Anthrocon,1
anthrocon,1015375731696766977,1032,When will Whiskers the cat pay for me to go to anthrocon,1
anthrocon,1027933363951337472,1032,when you're at anthrocon and realize you forgot to turn off the oven before you left your home,1
anthrocon,1015342790606295040,1032,WHERE CAN I FIND THESE,1
anthrocon,1030880858499166208,790,WHERE DO I GET ONE,1
anthrocon,1062333108970766337,790,who wants to go to anthrocon with me,1
anthrocon,1015240073934229505,790,Whoa! Sorry to hear that.,1
anthrocon,1015417003404939264,1032,WHO’S HUNGRY?! anthrocon https:// twitter.com/KTREnews/statu s/508000376482967554,1
anthrocon,1015360743389257734,1032,why are u so tall omg,1
anthrocon,1014953657098539008,1032,"Why is this Kansas, but this is not Arkansas?",1
anthrocon,1063239077225537537,790,"Without looking at the thread, I'm going with Godzilla, King Kong, and The Creature From The Black Lagoon.",1
anthrocon,1015567394268504064,1032,Working on my suit while my feet recover from all the walking in brand new shoes... My gryphon will always have a little bit of Anthrocon in her! pic.twitter.com/t69Q63E7C5 – at The Westin Convention Center Pittsburgh,1
anthrocon,1032042223569969152,1032,wouldent be anthrocon without an evacuation https:// twitter.com/Erin_Kitsune/s tatus/1015802119989923840,1
anthrocon,1033870555060084739,790,Wouldn't it be best to not instigate poltics at a family friendly convension?,1
anthrocon,1065232204714921984,790,WOW,1
anthrocon,1063873242916634624,790,YA'LL WE MADE IT TO ANTHROCON,1
anthrocon,1026441660572606466,790,YASSS,1
anthrocon,1062695522044125185,790,Yep! The fursuit parade is Saturday at 2 PM.,1
anthrocon,1016764523456299008,790,"Yep, that's all instances of the word Anthrocon in any capacity. ... Anthrocon Anthrocon Anthrocon Anthrocon I'm in ur tweets skewing ur analytics",1
anthrocon,1022859925540823040,1032,Yo that me!,1
anthrocon,1015665076953632770,1032,You should clarify your statement. All furcons are events. Anthrocon is a Pittsburgh event. No other con reaches the local community.,1
anthrocon,1015812896855658496,1032,Anthrocon Tonight was fun!,1
anthrocon,1016070503423987713,1032,1 BILLION Bous!!! I mean dollars!!!,1
anthrocon,1014978954082639872,1032,"Boys Only: Party of Three has officially sold out! Thank you so much, anthrocon attendees! There's still plenty of other wonderful books to browse, so stop by table K17 before they're gone!",1
anthrocon,1066500536961310720,790,Free Bird plays on the radio as I see this...,1
anthrocon,1049000250604756992,790,I love AC...... Anthrocon is nice too.,1
anthrocon,1026536623662682113,1032,"AC2018 anthrocon Didn't catch the name, but it was very nice to meet you! pic.twitter.com/1jpUFO6oTe",1
anthrocon,1022282132696326144,1032,"AC2018 ANTHROCON was soo lit this year. Thanks everyone for making a great Saturday! I really enjoyed it today. Have a great rest of the con who ever is going tomorrow, I was there for saturday only.",1
anthrocon,1026682825116925952,1032,ac2018 Anthrocon2018 anthrocon The reaction you get when you call this one a fluffbutt xD pic.twitter.com/E421bgHshA,1
anthrocon,1051536952753831936,790,Anthrocon anthrocon2018 https:// twitter.com/QuotationMarkB B/status/1014942213653061638,1
anthrocon,1014886698960998405,1032,Anthrocon Anthrocon pic.twitter.com/kTxVDVKOo2,1
anthrocon,1015581475121651712,1032,anthrocon is so wholesome. I hope we get to go next year!,1
anthrocon,1014883593846444032,281,Anthrocon people!! Does anybody have a laminator they are bringing that my friend can use to laminate his badge? Hes desperate lol my laminator is broken and our library is closed for the fourth of July. Thank you! anthrocon2018,1
anthrocon,1049453234425929728,790,"Anthrocon some of us walking to Buca di Beppo Station Sq, meet us 5-5:20 pm today corner of 10th and Liberty",1
anthrocon,1014929697636044801,1032,anthrocon with ScreamingHyane pic.twitter.com/GQOs5M3cRm,1
anthrocon,1027166373158498307,790,"2 is the 1 reason therapy animals are important. However, in this case, they are therapy furries! Way to go, anthrocon attendees! <3 https:// twitter.com/anthrocon/stat us/1014897179234852864",1
anthrocon,1039668791108624386,790,( Anthrocon 2018),1
anthrocon,1014859034787229697,790,"*fennec screeches except while at anthrocon * :3 Come say hi if you see me, here early this year!",1
anthrocon,1014884558356000768,1032,"*goes to Pullen* *Only recognizes Lupus and Ion* Oh yeah, anthrocon is this weekend.",1
anthrocon,1015250327212355584,1032,.anthrocon FibreKitty AC2018 Fursuit Hugs by Fibre! pic.twitter.com/tOHum9VZbB,1
anthrocon,1039215820856074240,790,anthrocon Does anyone know if they are allowing people into the rave without badges tonight ? We are not arriving to AC until 10pm!,1
anthrocon,1015251251683045376,790,anthrocon hello!!! What time is registration tomorrow?,1
anthrocon,1042205513386287105,790,anthrocon I am in you,1
anthrocon,1016727551186800640,808,"anthrocon just got into the omni and walked towards convention center. Not too far at all, just won t be until tomorrow my friend shows up. Can't wait",1
anthrocon,1014539716895608833,1032,anthrocon this is the most brillent idea of marking who got their badge at least 10x faster to get one ! pic.twitter.com/ERRf2nMzCZ,1
anthrocon,1016030445836828673,1032,anthrocon you guys are doing some amazing stuff. SouthAfriFurCon is hoping in many ways to emulate you! You are the OG! :3,1
anthrocon,1014927502832275457,379,anthrocon,1
anthrocon,1015587510360117248,1032,"BraunStrowman since you'll be in pittsburgh, why not stop by anthrocon . I'll pay your entry if I can get a pic with you",1
anthrocon,1059886977745596416,790,"DJ_Recca when do you want to get wrecked at Anthrocon ? Me, Zer0xChan , and Kalkaph are locked and loaded",1
anthrocon,1066054745620647936,1032,OmniHotels coming in clutch when I forgot to bring my toothbrush to Anthrocon My furry butt walked downstairs at 12:30 am in PJs and the super sweet clerk gave me a toothbrush. Best hotel ever – at Omni William Penn Hotel,1
anthrocon,1015335694460444672,1032,Pig3onPi3 Hey! It's you!,1
anthrocon,1048728455771295744,790,kalithe lookatdanewpupper,1
anthrocon,1060339960748892160,790,"1 down 1 to go, my mom doesn't have a problem with my furriness lol, and she doesn't object that I'm going to anthrocon next year! Now for my dad when he comes home",1
anthrocon,1050540428745998336,790,"125 7th St, Pittsburgh, PA 15222 – at Howl at the Moon",1
anthrocon,1016022591876759557,281,4th of July Teepublic sale and there's pony shirts... why must Anthrocon be tomorrow xD,1
anthrocon,1017212908038688768,1032,A macro in the making!!! This was so cute and fun to watch!!! anthrocon pic.twitter.com/4m5BQx2msh,1
anthrocon,1015660474715852800,1032,"“ Anthrocon , are you there?” It’s me, your best friend, ASRIEL DREEMUR.” pic.twitter.com/iqPZ18d5Jw – at David L. Lawrence Convention Center",1
anthrocon,1015230435239124992,790,Air conditioner. Haha. Sadly I’m not at anthrocon,1
anthrocon,1015702970531540992,144,All good and ready to go for the anthrocon auction . Somehow i did it anthrocon2018 art animals furryartist furryart originalwork https:// ift.tt/2ITtwlu pic.twitter.com/mJOgJ4j3UP,1
anthrocon,1060611758321295360,790,All I know is Godzilla and King Kong xD,1
anthrocon,1063462459032383490,1032,"Allow me to rephrase. I was kicked out of my room, yes, my name isn't the one on the reservation. That person is nowhere to be found and again porn is being filmed in said room that was designated for SLEEPING Anthrocon",1
anthrocon,1015592577507131393,1032,"Alright, anthrocon , getting ready for the Charity DnD game at 8 pm in the Tabletop room. Once I'm setup, I'll let folks know where my table is. Anthrocon2018 pic.twitter.com/wNKO6V1QKO",1
anthrocon,1015588862385704963,1032,"also hey anthrocon , i didnt catch the name of the durgon who just did a comedy routine, can you nudge that my way? I'd like to follow. the one who called himself fat mufasa! :D",1
anthrocon,1014715264137605120,1032,Also... Yippiegal is the sweetest little thing ever! She made this for me and I squee'd so hard! You should ALL go cheer her on in the Anthrocon dance comp tomorrow at noon! pic.twitter.com/ntTdZoHXU0,1
anthrocon,1015415233597378560,1032,"Always best to be stupid early for cons than not at all. It's why I did a year in advanced planning for Anthrocon when I went twice, lol.",1
anthrocon,1014945712717680642,1032,am here at anthrocon . it is truly a wasteland. roving gangs of antifa lions are executing cisgender people. the fandom is clearly dyyyyying,1
anthrocon,1015778770026975232,1032,Amazing :),1
anthrocon,1016093409654829056,409,"And the matter stood more or less at that point with me assuming all was well until Monday, June 25th, a week before Anthrocon . They had forgotten to tell me about a 6 bleed on the top and bottom of the sign to allow for the pole pockets.",1
